,type,geometry.type,geometry.coordinates,properties.name,properties.placename,properties.id,properties.state,properties.feature_term,properties.latitude,properties.longitude,properties.TLCMapLinkBack,properties.TLCMapDataset,properties.category,properties.group,properties.authority,properties.supply_date,display.popup.links,properties.description,properties.linkback,properties.datestart,properties.dateend,properties.udatestart,properties.udateend,properties.StationID,properties.Years,properties.Percent,properties.AWS,properties.place,properties.language_code,properties.language_name,properties.language_synonym,properties.thesaurus_heading_language,properties.thesaurus_heading_people,properties.approximate_latitude_of_language_variety,properties.approximate_longitude_of_language_variety,properties.uri,properties.State,properties.Newspaper Place of Publication,properties.Newspaper,properties.Article Word Count,properties.Article Link,properties.original_id,properties.street,properties.suburb,properties.postcode,properties.web_links,properties.source,properties.original_data_source,properties.parish,properties.lga
240,Feature,Point,"[143.2456671, -33.32420453]",Beela,Beela,n746a9,NSW,parish,-33.32420453,143.2456671,https://ghap.tlcmap.org/search?id=n746a9,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n746a9', 'link': 'https://ghap.tlcmap.org/search?id=n746a9'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Feature,Point,"[143.1521279, -33.42890831]",Bertram,Bertram,n746ab,NSW,parish,-33.42890831,143.1521279,https://ghap.tlcmap.org/search?id=n746ab,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n746ab', 'link': 'https://ghap.tlcmap.org/search?id=n746ab'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Feature,Point,"[143.0863856, -33.00989163]",Camelot,Camelot,n746ae,NSW,parish,-33.00989163,143.0863856,https://ghap.tlcmap.org/search?id=n746ae,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n746ae', 'link': 'https://ghap.tlcmap.org/search?id=n746ae'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Feature,Point,"[143.1814386, -33.00335435]",Coonong,Coonong,n746af,NSW,parish,-33.00335435,143.1814386,https://ghap.tlcmap.org/search?id=n746af,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n746af', 'link': 'https://ghap.tlcmap.org/search?id=n746af'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Feature,Point,"[143.1353321, -33.53748744]",Garnpung,Garnpung,n746b5,NSW,parish,-33.53748744,143.1353321,https://ghap.tlcmap.org/search?id=n746b5,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n746b5', 'link': 'https://ghap.tlcmap.org/search?id=n746b5'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Feature,Point,"[143.2928702, -33.19536022]",Kandra,Kandra,n746ba,NSW,parish,-33.19536022,143.2928702,https://ghap.tlcmap.org/search?id=n746ba,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n746ba', 'link': 'https://ghap.tlcmap.org/search?id=n746ba'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Feature,Point,"[143.3537241, -33.01637489]",Midgehope,Midgehope,n746bf,NSW,parish,-33.01637489,143.3537241,https://ghap.tlcmap.org/search?id=n746bf,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n746bf', 'link': 'https://ghap.tlcmap.org/search?id=n746bf'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Feature,Point,"[143.1629543, -33.19690568]",Morthong,Morthong,n74742,NSW,parish,-33.19690568,143.1629543,https://ghap.tlcmap.org/search?id=n74742,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74742', 'link': 'https://ghap.tlcmap.org/search?id=n74742'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Feature,Point,"[143.0538491, -33.23734121]",Nambucurra,Nambucurra,n74746,NSW,parish,-33.23734121,143.0538491,https://ghap.tlcmap.org/search?id=n74746,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74746', 'link': 'https://ghap.tlcmap.org/search?id=n74746'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Feature,Point,"[143.0368339, -33.35382537]",Nania,Nania,n74748,NSW,parish,-33.35382537,143.0368339,https://ghap.tlcmap.org/search?id=n74748,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74748', 'link': 'https://ghap.tlcmap.org/search?id=n74748'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Feature,Point,"[143.0203034, -33.46366666]",Perry,Perry,n7474b,NSW,parish,-33.46366666,143.0203034,https://ghap.tlcmap.org/search?id=n7474b,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7474b', 'link': 'https://ghap.tlcmap.org/search?id=n7474b'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Feature,Point,"[143.2541933, -33.08359388]",Wanteboolka,Wanteboolka,n74755,NSW,parish,-33.08359388,143.2541933,https://ghap.tlcmap.org/search?id=n74755,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74755', 'link': 'https://ghap.tlcmap.org/search?id=n74755'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Feature,Point,"[143.0012832, -33.73182109]",Mungo National Park,Mungo National Park,n747b7,NSW,park,-33.73182109,143.0012832,https://ghap.tlcmap.org/search?id=n747b7,https://ghap.tlcmap.org,community facility,culture,NSW,2021-07-13,"[{'text': 'TLCMap Record: n747b7', 'link': 'https://ghap.tlcmap.org/search?id=n747b7'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Feature,Point,"[143.2489134, -33.99298909]",Brooke,Brooke,n7482f,NSW,parish,-33.99298909,143.2489134,https://ghap.tlcmap.org/search?id=n7482f,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7482f', 'link': 'https://ghap.tlcmap.org/search?id=n7482f'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Feature,Point,"[143.9345948, -33.03180834]",Moornanyah Lake,Moornanyah Lake,n84ef5,NSW,lake,-33.03180834,143.9345948,https://ghap.tlcmap.org/search?id=n84ef5,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n84ef5', 'link': 'https://ghap.tlcmap.org/search?id=n84ef5'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Feature,Point,"[143.1099692, -33.6279503]",Burkett,Burkett,n74832,NSW,parish,-33.6279503,143.1099692,https://ghap.tlcmap.org/search?id=n74832,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74832', 'link': 'https://ghap.tlcmap.org/search?id=n74832'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Feature,Point,"[143.0989046, -33.85227275]",Mungo,Mungo,n748c9,NSW,parish,-33.85227275,143.0989046,https://ghap.tlcmap.org/search?id=n748c9,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n748c9', 'link': 'https://ghap.tlcmap.org/search?id=n748c9'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Feature,Point,"[143.0607487, -33.97641997]",Spencer,Spencer,n748d1,NSW,parish,-33.97641997,143.0607487,https://ghap.tlcmap.org/search?id=n748d1,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n748d1', 'link': 'https://ghap.tlcmap.org/search?id=n748d1'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Feature,Point,"[143.1130772, -33.7614067]",Zanci,Zanci,n748d5,NSW,parish,-33.7614067,143.1130772,https://ghap.tlcmap.org/search?id=n748d5,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n748d5', 'link': 'https://ghap.tlcmap.org/search?id=n748d5'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Feature,Point,"[143.8346065, -33.83181315]",Tyson Lake,Tyson Lake,n75630,NSW,lake,-33.83181315,143.8346065,https://ghap.tlcmap.org/search?id=n75630,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n75630', 'link': 'https://ghap.tlcmap.org/search?id=n75630'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Feature,Point,"[143.8679377, -33.69847877]",Til Til Tank,Til Til Tank,n75828,NSW,water tank,-33.69847877,143.8679377,https://ghap.tlcmap.org/search?id=n75828,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n75828', 'link': 'https://ghap.tlcmap.org/search?id=n75828'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Feature,Point,"[143.0679488, -33.69848686]",The Walls of China,The Walls of China,n75f4e,NSW,hill,-33.69848686,143.0679488,https://ghap.tlcmap.org/search?id=n75f4e,https://ghap.tlcmap.org,landform,terrain,NSW,2021-07-13,"[{'text': 'TLCMap Record: n75f4e', 'link': 'https://ghap.tlcmap.org/search?id=n75f4e'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Feature,Point,"[143.584604, -33.33181284]",Wakefield Oval,Wakefield Oval,n762a3,NSW,park,-33.33181284,143.584604,https://ghap.tlcmap.org/search?id=n762a3,https://ghap.tlcmap.org,community facility,culture,NSW,2021-07-13,"[{'text': 'TLCMap Record: n762a3', 'link': 'https://ghap.tlcmap.org/search?id=n762a3'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Feature,Point,"[143.8679351, -33.49847781]",Dolmoreve Well,Dolmoreve Well,n76f21,NSW,bore,-33.49847781,143.8679351,https://ghap.tlcmap.org/search?id=n76f21,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n76f21', 'link': 'https://ghap.tlcmap.org/search?id=n76f21'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Feature,Point,"[143.7012763, -33.931815]",Yhoul Plain Tank,Yhoul Plain Tank,n771d2,NSW,water tank,-33.931815,143.7012763,https://ghap.tlcmap.org/search?id=n771d2,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n771d2', 'link': 'https://ghap.tlcmap.org/search?id=n771d2'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Feature,Point,"[143.3179477, -33.88876301]",Yankie Tank,Yankie Tank,n7739c,NSW,water tank,-33.88876301,143.3179477,https://ghap.tlcmap.org/search?id=n7739c,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7739c', 'link': 'https://ghap.tlcmap.org/search?id=n7739c'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Feature,Point,"[143.8543182, -33.03347572]",Willandra Anabranch,Willandra Anabranch,n77abf,NSW,watercourse,-33.03347572,143.8543182,https://ghap.tlcmap.org/search?id=n77abf,https://ghap.tlcmap.org,waterway,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n77abf', 'link': 'https://ghap.tlcmap.org/search?id=n77abf'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Feature,Point,"[143.3346064, -33.23181483]",Mulurulu Lake,Mulurulu Lake,n85528,NSW,lake,-33.23181483,143.3346064,https://ghap.tlcmap.org/search?id=n85528,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n85528', 'link': 'https://ghap.tlcmap.org/search?id=n85528'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Feature,Point,"[143.5209995, -33.81764955]",Lake Magenta,Lake Magenta,n82374,NSW,lake,-33.81764955,143.5209995,https://ghap.tlcmap.org/search?id=n82374,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n82374', 'link': 'https://ghap.tlcmap.org/search?id=n82374'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Feature,Point,"[143.0012814, -33.54848647]",Lake Leaghur,Lake Leaghur,n828cc,NSW,lake,-33.54848647,143.0012814,https://ghap.tlcmap.org/search?id=n828cc,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n828cc', 'link': 'https://ghap.tlcmap.org/search?id=n828cc'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Feature,Point,"[143.534611, -33.86514967]",Magenta Hill,Magenta Hill,n82ba0,NSW,hill,-33.86514967,143.534611,https://ghap.tlcmap.org/search?id=n82ba0,https://ghap.tlcmap.org,landform,terrain,NSW,2021-07-13,"[{'text': 'TLCMap Record: n82ba0', 'link': 'https://ghap.tlcmap.org/search?id=n82ba0'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Feature,Point,"[143.384608, -33.39848165]",Mandleman Tank,Mandleman Tank,n84977,NSW,water tank,-33.39848165,143.384608,https://ghap.tlcmap.org/search?id=n84977,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n84977', 'link': 'https://ghap.tlcmap.org/search?id=n84977'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Feature,Point,"[143.6346008, -33.16514512]",Manfred Mountain,Manfred Mountain,n849f2,NSW,hill,-33.16514512,143.6346008,https://ghap.tlcmap.org/search?id=n849f2,https://ghap.tlcmap.org,landform,terrain,NSW,2021-07-13,"[{'text': 'TLCMap Record: n849f2', 'link': 'https://ghap.tlcmap.org/search?id=n849f2'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Feature,Point,"[143.7679335, -33.26514427]",Manfred Tank,Manfred Tank,n849f4,NSW,water tank,-33.26514427,143.7679335,https://ghap.tlcmap.org/search?id=n849f4,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n849f4', 'link': 'https://ghap.tlcmap.org/search?id=n849f4'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Feature,Point,"[143.1179432, -33.28181734]",Manya Tank,Manya Tank,n84bda,NSW,water tank,-33.28181734,143.1179432,https://ghap.tlcmap.org/search?id=n84bda,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n84bda', 'link': 'https://ghap.tlcmap.org/search?id=n84bda'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Feature,Point,"[143.6012668, -33.06514497]",Princes Lake,Princes Lake,n86ecf,NSW,lake,-33.06514497,143.6012668,https://ghap.tlcmap.org/search?id=n86ecf,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n86ecf', 'link': 'https://ghap.tlcmap.org/search?id=n86ecf'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Feature,Point,"[143.2512832, -33.98181965]",Ryah Box Flat,Ryah Box Flat,n874e9,NSW,plain,-33.98181965,143.2512832,https://ghap.tlcmap.org/search?id=n874e9,https://ghap.tlcmap.org,landform,terrain,NSW,2021-07-13,"[{'text': 'TLCMap Record: n874e9', 'link': 'https://ghap.tlcmap.org/search?id=n874e9'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Feature,Point,"[143.9345977, -33.26514278]",Salt Well,Salt Well,n87b65,NSW,bore,-33.26514278,143.9345977,https://ghap.tlcmap.org/search?id=n87b65,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n87b65', 'link': 'https://ghap.tlcmap.org/search?id=n87b65'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
